14012 0.0  ASP --> ing
4 0.0  VB --> steer
4 0.0  VB --> sweat
4 0.0  VB --> teeth
4 0.0  VB --> thaw
4 0.0  VB --> tick
4 0.0  VB --> unit
4 0.0  VB --> untangle
4 0.0  VB --> whistle
4 0.0  VB --> zoom
3 0.0  VB --> aim
3 0.0  VB --> arrive
3 0.0  VB --> attract
3 0.0  VB --> balanc
3 0.0  VB --> barbecue
3 0.0  VB --> block
3 0.0  VB --> bop
3 0.0  VB --> box
3 0.0  VB --> braid
3 0.0  VB --> butter
3 0.0  VB --> cause
3 0.0  VB --> clip
3 0.0  VB --> comes
3 0.0  VB --> complain
3 0.0  VB --> convince
3 0.0  VB --> cutt
3 0.0  VB --> disappoint
3 0.0  VB --> divide
3 0.0  VB --> dott
3 0.0  VB --> drag
3 0.0  VB --> drape
3 0.0  VB --> duckle
3 0.0  VB --> face
3 0.0  VB --> flip
3 0.0  VB --> gab
3 0.0  VB --> giddyup
3 0.0  VB --> humm
3 0.0  VB --> improvise
3 0.0  VB --> investigate
3 0.0  VB --> is
3 0.0  VB --> itch
3 0.0  VB --> kidd
3 0.0  VB --> kidnap
3 0.0  VB --> kneel
3 0.0  VB --> leak
3 0.0  VB --> lightn
3 0.0  VB --> line
3 0.0  VB --> mention
3 0.0  VB --> nip
3 0.0  VB --> nos
3 0.0  VB --> plan
3 0.0  VB --> plop
3 0.0  VB --> prefer
3 0.0  VB --> raise
3 0.0  VB --> repeat
3 0.0  VB --> rest
3 0.0  VB --> rid
3 0.0  VB --> saw
3 0.0  VB --> scoop
3 0.0  VB --> scrambl
3 0.0  VB --> scrape
3 0.0  VB --> ship
3 0.0  VB --> shoo
3 0.0  VB --> smash
3 0.0  VB --> smush
3 0.0  VB --> split
3 0.0  VB --> squash
3 0.0  VB --> stamp
3 0.0  VB --> starve
3 0.0  VB --> sway
3 0.0  VB --> tangle
3 0.0  VB --> tap
3 0.0  VB --> thanks
3 0.0  VB --> tow
3 0.0  VB --> train
3 0.0  VB --> undo
3 0.0  VB --> unplug
3 0.0  VB --> unwind
3 0.0  VB --> unwrap
3 0.0  VB --> wander
3 0.0  VB --> wanna
3 0.0  VB --> weigh
3 0.0  VB --> whack
3 0.0  VB --> worri
2 0.0  VB --> absorb
2 0.0  VB --> are
2 0.0  VB --> argue
2 0.0  VB --> armor
2 0.0  VB --> arrange
2 0.0  VB --> blast
2 0.0  VB --> bonk
2 0.0  VB --> book
2 0.0  VB --> bread
2 0.0  VB --> breathe
2 0.0  VB --> bust
2 0.0  VB --> capture
2 0.0  VB --> celebrate
2 0.0  VB --> clobber
2 0.0  VB --> clonke
2 0.0  VB --> concern
2 0.0  VB --> consider
2 0.0  VB --> continue
2 0.0  VB --> convinc
2 0.0  VB --> crow
2 0.0  VB --> crunch
2 0.0  VB --> darn
2 0.0  VB --> defeat
2 0.0  VB --> dehydrate
2 0.0  VB --> design
2 0.0  VB --> discover
2 0.0  VB --> div
2 0.0  VB --> drank
2 0.0  VB --> duck
2 0.0  VB --> duckl
2 0.0  VB --> dust
2 0.0  VB --> dye
2 0.0  VB --> explode
2 0.0  VB --> expose
2 0.0  VB --> fizz
2 0.0  VB --> flap
2 0.0  VB --> flop
2 0.0  VB --> frustrate
2 0.0  VB --> fund
2 0.0  VB --> giggle
2 0.0  VB --> gon
2 0.0  VB --> gone
2 0.0  VB --> groan
2 0.0  VB --> guzzle
2 0.0  VB --> head
2 0.0  VB --> heave
2 0.0  VB --> hitt
2 0.0  VB --> hum
2 0.0  VB --> hunt
2 0.0  VB --> ignore
2 0.0  VB --> injure
2 0.0  VB --> intrigue
2 0.0  VB --> jive
2 0.0  VB --> join
2 0.0  VB --> joke
2 0.0  VB --> keel
2 0.0  VB --> lead
2 0.0  VB --> legg
2 0.0  VB --> link
2 0.0  VB --> look_it
2 0.0  VB --> mend
2 0.0  VB --> milk
2 0.0  VB --> moo
2 0.0  VB --> mow
2 0.0  VB --> mumble
2 0.0  VB --> occupy
2 0.0  VB --> outgrow
2 0.0  VB --> own
2 0.0  VB --> paste
2 0.0  VB --> peck
2 0.0  VB --> pedal
2 0.0  VB --> pile
2 0.0  VB --> pleas
2 0.0  VB --> polish
2 0.0  VB --> poope
2 0.0  VB --> post
2 0.0  VB --> potty
2 0.0  VB --> prepar
2 0.0  VB --> pudde
2 0.0  VB --> puff
2 0.0  VB --> purr
2 0.0  VB --> quit
2 0.0  VB --> rail
2 0.0  VB --> repair
2 0.0  VB --> return
2 0.0  VB --> rhyme
2 0.0  VB --> rise
2 0.0  VB --> rope
2 0.0  VB --> salute
2 0.0  VB --> schedule
2 0.0  VB --> school
2 0.0  VB --> seal
2 0.0  VB --> seawe
2 0.0  VB --> shove
2 0.0  VB --> sitt
2 0.0  VB --> skate
2 0.0  VB --> skin
2 0.0  VB --> slam
2 0.0  VB --> slither
2 0.0  VB --> smudge
2 0.0  VB --> solve
2 0.0  VB --> spot
2 0.0  VB --> squirt
2 0.0  VB --> squooshe
2 0.0  VB --> stack
2 0.0  VB --> stain
2 0.0  VB --> stall
2 0.0  VB --> stomp
2 0.0  VB --> store
2 0.0  VB --> strip
2 0.0  VB --> structure
2 0.0  VB --> stuck
2 0.0  VB --> subject
2 0.0  VB --> sunburn
2 0.0  VB --> switch
2 0.0  VB --> taperecorde
2 0.0  VB --> tempt
2 0.0  VB --> toot
2 0.0  VB --> top
2 0.0  VB --> transcribe
2 0.0  VB --> translate
2 0.0  VB --> trim
2 0.0  VB --> trust
2 0.0  VB --> unbuckle
2 0.0  VB --> unhook
2 0.0  VB --> unpack
2 0.0  VB --> usher
2 0.0  VB --> wag
2 0.0  VB --> was
2 0.0  VB --> whip
2 0.0  VB --> whirl
2 0.0  VB --> will
2 0.0  VB --> wink
2 0.0  VB --> wrinkle
1 0.0  VB --> ache
1 0.0  VB --> activate
1 0.0  VB --> adjust
1 0.0  VB --> admire
1 0.0  VB --> advertise
1 0.0  VB --> affect
1 0.0  VB --> age
1 0.0  VB --> aggravate
1 0.0  VB --> agree
1 0.0  VB --> alright
1 0.0  VB --> amus
1 0.0  VB --> annoy
1 0.0  VB --> appear
1 0.0  VB --> assume
1 0.0  VB --> attempt
1 0.0  VB --> avoid
1 0.0  VB --> babble
1 0.0  VB --> baby_sitt
1 0.0  VB --> bail
1 0.0  VB --> baldie
1 0.0  VB --> band
1 0.0  VB --> base
1 0.0  VB --> bash
1 0.0  VB --> bawl
1 0.0  VB --> becom
1 0.0  VB --> bin
1 0.0  VB --> birdfeed
1 0.0  VB --> board
1 0.0  VB --> boat
1 0.0  VB --> bobs
1 0.0  VB --> break_dance
1 0.0  VB --> bribe
1 0.0  VB --> bundle
1 0.0  VB --> buzz
1 0.0  VB --> cage
1 0.0  VB --> can
1 0.0  VB --> carb
1 0.0  VB --> cash
1 0.0  VB --> chalk
1 0.0  VB --> charge
1 0.0  VB --> cheer
1 0.0  VB --> chip
1 0.0  VB --> chomp
1 0.0  VB --> clamp
1 0.0  VB --> cloth
1 0.0  VB --> cloud
1 0.0  VB --> cluck
1 0.0  VB --> clutch
1 0.0  VB --> coat
1 0.0  VB --> collapse
1 0.0  VB --> command
1 0.0  VB --> complicate
1 0.0  VB --> con
1 0.0  VB --> concentrat
1 0.0  VB --> conshemptlat
1 0.0  VB --> contemplate
1 0.0  VB --> control
1 0.0  VB --> corrupt
1 0.0  VB --> counsel
1 0.0  VB --> cradle
1 0.0  VB --> crayon
1 0.0  VB --> creep
1 0.0  VB --> crinkle
1 0.0  VB --> crisp
1 0.0  VB --> crochet
1 0.0  VB --> cruise
1 0.0  VB --> crumble
1 0.0  VB --> cuddl
1 0.0  VB --> cultur
1 0.0  VB --> curv
1 0.0  VB --> curve
1 0.0  VB --> damn
1 0.0  VB --> dangle
1 0.0  VB --> darle
1 0.0  VB --> dash
1 0.0  VB --> deflate
1 0.0  VB --> defrost
1 0.0  VB --> delay
1 0.0  VB --> deprive
1 0.0  VB --> describe
1 0.0  VB --> destroy
1 0.0  VB --> develop
1 0.0  VB --> diaper
1 0.0  VB --> diapere
1 0.0  VB --> digg
1 0.0  VB --> dirty
1 0.0  VB --> discipline
1 0.0  VB --> discourage
1 0.0  VB --> discuss
1 0.0  VB --> dish
1 0.0  VB --> dissolve
1 0.0  VB --> disturb
1 0.0  VB --> dive
1 0.0  VB --> doin
1 0.0  VB --> dolle
1 0.0  VB --> dot
1 0.0  VB --> double
1 0.0  VB --> doubt
1 0.0  VB --> driv
1 0.0  VB --> dunno
1 0.0  VB --> electrocute
1 0.0  VB --> emb
1 0.0  VB --> embarrass
1 0.0  VB --> encourage
1 0.0  VB --> enlarge
1 0.0  VB --> escape
1 0.0  VB --> excavate
1 0.0  VB --> except
1 0.0  VB --> exclaim
1 0.0  VB --> exist
1 0.0  VB --> explore
1 0.0  VB --> extend
1 0.0  VB --> ey
1 0.0  VB --> fade
1 0.0  VB --> farm
1 0.0  VB --> fashion
1 0.0  VB --> feature
1 0.0  VB --> fell
1 0.0  VB --> fetch
1 0.0  VB --> fire
1 0.0  VB --> firm
1 0.0  VB --> fitt
1 0.0  VB --> fl
1 0.0  VB --> flatter
1 0.0  VB --> flicker
1 0.0  VB --> floss
1 0.0  VB --> flow
1 0.0  VB --> flower
1 0.0  VB --> fluff
1 0.0  VB --> flush
1 0.0  VB --> forbid
1 0.0  VB --> force
1 0.0  VB --> forgive
1 0.0  VB --> format
1 0.0  VB --> foul
1 0.0  VB --> freez
1 0.0  VB --> frown
1 0.0  VB --> fuck
1 0.0  VB --> fudge
1 0.0  VB --> funnel
1 0.0  VB --> fuss
1 0.0  VB --> gain
1 0.0  VB --> garbl
1 0.0  VB --> garden
1 0.0  VB --> gather
1 0.0  VB --> gave
1 0.0  VB --> gets
1 0.0  VB --> goes
1 0.0  VB --> gosh
1 0.0  VB --> graduate
1 0.0  VB --> grill
1 0.0  VB --> grunt
1 0.0  VB --> gush
1 0.0  VB --> gyp
1 0.0  VB --> hair
1 0.0  VB --> hamper
1 0.0  VB --> hanker
1 0.0  VB --> hatch
1 0.0  VB --> haunt
1 0.0  VB --> heal
1 0.0  VB --> heat
1 0.0  VB --> heel
1 0.0  VB --> hi
1 0.0  VB --> hiccough
1 0.0  VB --> hire
1 0.0  VB --> hoard
1 0.0  VB --> holp
1 0.0  VB --> horn
1 0.0  VB --> hush
1 0.0  VB --> imitate
1 0.0  VB --> impress
1 0.0  VB --> improve
1 0.0  VB --> inclin
1 0.0  VB --> incriminate
1 0.0  VB --> inherit
1 0.0  VB --> inject
1 0.0  VB --> intend
1 0.0  VB --> invent
1 0.0  VB --> invest
1 0.0  VB --> involve
1 0.0  VB --> irv
1 0.0  VB --> jiggle
1 0.0  VB --> jingle
1 0.0  VB --> joose
1 0.0  VB --> jug
1 0.0  VB --> knead
1 0.0  VB --> knitt
1 0.0  VB --> knot
1 0.0  VB --> lament
1 0.0  VB --> licorice
1 0.0  VB --> limit
1 0.0  VB --> log
1 0.0  VB --> lost
1 0.0  VB --> loves
1 0.0  VB --> lower
1 0.0  VB --> lunch
1 0.0  VB --> made
1 0.0  VB --> magic
1 0.0  VB --> magicke
1 0.0  VB --> managers
1 0.0  VB --> measur
1 0.0  VB --> mesmeriz
1 0.0  VB --> mhm
1 0.0  VB --> min
1 0.0  VB --> misplace
1 0.0  VB --> moan
1 0.0  VB --> mock
1 0.0  VB --> mov
1 0.0  VB --> mows
1 0.0  VB --> nam
1 0.0  VB --> nap
1 0.0  VB --> needs
1 0.0  VB --> nod
1 0.0  VB --> obey
1 0.0  VB --> observe
1 0.0  VB --> obsess
1 0.0  VB --> occupi
1 0.0  VB --> of
1 0.0  VB --> oil
1 0.0  VB --> operat
1 0.0  VB --> operate
1 0.0  VB --> organize
1 0.0  VB --> overlap
1 0.0  VB --> overturn
1 0.0  VB --> paddle
1 0.0  VB --> pan
1 0.0  VB --> party
1 0.0  VB --> patch
1 0.0  VB --> patt
1 0.0  VB --> peep
1 0.0  VB --> pelt
1 0.0  VB --> perk
1 0.0  VB --> place
1 0.0  VB --> pledge
1 0.0  VB --> ploope
1 0.0  VB --> plow
1 0.0  VB --> pool
1 0.0  VB --> pout
1 0.0  VB --> presweetene
1 0.0  VB --> prick
1 0.0  VB --> promenade
1 0.0  VB --> prove
1 0.0  VB --> provide
1 0.0  VB --> pry
1 0.0  VB --> pump
1 0.0  VB --> pumpkin
1 0.0  VB --> punish
1 0.0  VB --> pushushushushushushush
1 0.0  VB --> putt
1 0.0  VB --> question
1 0.0  VB --> radio
1 0.0  VB --> rains
1 0.0  VB --> ration
1 0.0  VB --> receive
1 0.0  VB --> recommend
1 0.0  VB --> recover
1 0.0  VB --> recuperate
1 0.0  VB --> recur
1 0.0  VB --> redirect
1 0.0  VB --> redo
1 0.0  VB --> refer
1 0.0  VB --> regress
1 0.0  VB --> regret
1 0.0  VB --> reheat
1 0.0  VB --> rehook
1 0.0  VB --> reload
1 0.0  VB --> remade
1 0.0  VB --> remove
1 0.0  VB --> rent
1 0.0  VB --> replace
1 0.0  VB --> respond
1 0.0  VB --> retire
1 0.0  VB --> reverse
1 0.0  VB --> revive
1 0.0  VB --> ripen
1 0.0  VB --> roast
1 0.0  VB --> rob
1 0.0  VB --> root
1 0.0  VB --> rumble
1 0.0  VB --> rump
1 0.0  VB --> rust
1 0.0  VB --> s
1 0.0  VB --> sand
1 0.0  VB --> satisfy
1 0.0  VB --> sav
1 0.0  VB --> says
1 0.0  VB --> scent
1 0.0  VB --> scooch
1 0.0  VB --> score
1 0.0  VB --> screech
1 0.0  VB --> scrub
1 0.0  VB --> second
1 0.0  VB --> separate
1 0.0  VB --> sever
1 0.0  VB --> shell
1 0.0  VB --> shift
1 0.0  VB --> shit
1 0.0  VB --> shiver
1 0.0  VB --> side
1 0.0  VB --> sink
1 0.0  VB --> skinn
1 0.0  VB --> skitch
1 0.0  VB --> skritch
1 0.0  VB --> slant
1 0.0  VB --> slash
1 0.0  VB --> slobber
1 0.0  VB --> slop
1 0.0  VB --> smarten
1 0.0  VB --> smok
1 0.0  VB --> smooshe
1 0.0  VB --> smushe
1 0.0  VB --> snapp
1 0.0  VB --> snarl
1 0.0  VB --> snowball
1 0.0  VB --> soap
1 0.0  VB --> sockie
1 0.0  VB --> sparkle
1 0.0  VB --> spe
1 0.0  VB --> speed
1 0.0  VB --> spike
1 0.0  VB --> spilt
1 0.0  VB --> spinn
1 0.0  VB --> sponsor
1 0.0  VB --> sprinkl
1 0.0  VB --> sprinkle
1 0.0  VB --> squelsh
1 0.0  VB --> squoose
1 0.0  VB --> squoosh
1 0.0  VB --> staple
1 0.0  VB --> startl
1 0.0  VB --> state
1 0.0  VB --> steam
1 0.0  VB --> strap
1 0.0  VB --> stress
1 0.0  VB --> strike
1 0.0  VB --> stripe
1 0.0  VB --> strut
1 0.0  VB --> stutter
1 0.0  VB --> sugar
1 0.0  VB --> suggest
1 0.0  VB --> survive
1 0.0  VB --> swear
1 0.0  VB --> swims
1 0.0  VB --> swipe
1 0.0  VB --> swish
1 0.0  VB --> syringe
1 0.0  VB --> tackle
1 0.0  VB --> talent
1 0.0  VB --> tastes
1 0.0  VB --> technicolor
1 0.0  VB --> threaten
1 0.0  VB --> thrill
1 0.0  VB --> thunder
1 0.0  VB --> tickl
1 0.0  VB --> tilt
1 0.0  VB --> tim
1 0.0  VB --> times
1 0.0  VB --> tramp
1 0.0  VB --> trap
1 0.0  VB --> triede
1 0.0  VB --> tuck
1 0.0  VB --> tumbl
1 0.0  VB --> unlock
1 0.0  VB --> unsnap
1 0.0  VB --> unsticke
1 0.0  VB --> unstitch
1 0.0  VB --> unstuck
1 0.0  VB --> unsupervis
1 0.0  VB --> untwist
1 0.0  VB --> unzip
1 0.0  VB --> vacuum
1 0.0  VB --> velcro
1 0.0  VB --> vex
1 0.0  VB --> videotape
1 0.0  VB --> vomit
1 0.0  VB --> wade
1 0.0  VB --> wallop
1 0.0  VB --> waltz
1 0.0  VB --> weakle
1 0.0  VB --> weed
1 0.0  VB --> weep
1 0.0  VB --> weight
1 0.0  VB --> wheelbarrow
1 0.0  VB --> whipp
1 0.0  VB --> wicke
1 0.0  VB --> wobble
1 0.0  VB --> wrack
1 0.0  VB --> wrestle
1 0.0  VB --> wriggle
1 0.0  VB --> wrinkl
1 0.0  VB --> wunne
1 0.0  VB --> yeah
1 0.0  VB --> yoyoe
1043 0.0  VBD --> got
572 0.0  VBD --> had
570 0.0  VBD --> went
481 0.0  VBD --> said
467 0.0  VBD --> did
291 0.0  VBD --> gave
263 0.0  VBD --> thought
244 0.0  VBD --> saw
236 0.0  VBD --> came
229 0.0  VBD --> made
223 0.0  VBD --> put
203 0.0  VBD --> fell
197 0.0  VBD --> took
180 0.0  VBD --> told
127 0.0  VBD --> forgot
118 0.0  VBD --> brought
116 0.0  VBD --> ate
107 0.0  VBD --> broke
105 0.0  VBD --> found
100 0.0  VBD --> bought
76 0.0  VBD --> sent
74 0.0  VBD --> left
63 0.0  VBD --> knew
60 0.0  VBD --> heard
54 0.0  VBD --> lost
44 0.0  VBD --> hit
41 0.0  VBD --> threw
35 0.0  VBD --> hurt
33 0.0  VBD --> caught
29 0.0  VBD --> won
28 0.0  VBD --> ran
24 0.0  VBD --> wrote
23 0.0  VBD --> cut
22 0.0  VBD --> taught
21 0.0  VBD --> drew
20 0.0  VBD --> read
20 0.0  VBD --> sat
19 0.0  VBD --> woke
17 0.0  VBD --> kept
15 0.0  VBD --> bit
15 0.0  VBD --> flew
15 0.0  VBD --> let
14 0.0  VBD --> meant
14 0.0  VBD --> rode
13 0.0  VBD --> drank
13 0.0  VBD --> slept
13 0.0  VBD --> was
12 0.0  VBD --> met
11 0.0  VBD --> stuck
11 0.0  VBD --> wore
10 0.0  VBD --> sang
10 0.0  VBD --> tore
9 0.0  VBD --> blew
9 0.0  VBD --> built
9 0.0  VBD --> paid
8 0.0  VBD --> held
8 0.0  VBD --> hid
7 0.0  VBD --> drove
7 0.0  VBD --> shut
6 0.0  VBD --> come
6 0.0  VBD --> rang
6 0.0  VBD --> were
5 0.0  VBD --> dug
5 0.0  VBD --> grew
5 0.0  VBD --> stood
4 0.0  VBD --> became
4 0.0  VBD --> hung
4 0.0  VBD --> lit
4 0.0  VBD --> slid
4 0.0  VBD --> spent
3 0.0  VBD --> began
3 0.0  VBD --> fit
3 0.0  VBD --> shot
3 0.0  VBD --> sold
3 0.0  VBD --> stole
3 0.0  VBD --> swam
3 0.0  VBD --> swung
2 0.0  VBD --> beat
2 0.0  VBD --> bent
2 0.0  VBD --> cost
2 0.0  VBD --> shook
2 0.0  VBD --> snuck
2 0.0  VBD --> wound
1 0.0  VBD --> been
1 0.0  VBD --> bet
1 0.0  VBD --> burnt
1 0.0  VBD --> burst
1 0.0  VBD --> dididit
1 0.0  VBD --> done
1 0.0  VBD --> dove
1 0.0  VBD --> drunk
1 0.0  VBD --> felt
1 0.0  VBD --> fought
1 0.0  VBD --> froze
1 0.0  VBD --> laid
1 0.0  VBD --> lay
1 0.0  VBD --> led
1 0.0  VBD --> mean
1 0.0  VBD --> misunderstood
1 0.0  VBD --> outgrew
1 0.0  VBD --> quit
1 0.0  VBD --> shrank
1 0.0  VBD --> shrunk
1 0.0  VBD --> spoke
1 0.0  VBD --> struck
1 0.0  VBD --> stung
1 0.0  VBD --> swept
1 0.0  VBD --> take
1 0.0  VBD --> understood
1 0.0  VBD --> unmade
1 0.0  VBD --> unwound
1 0.0  VBD --> wet
1 0.0  VBD --> xxx
48 0.0  VBG --> building
4 0.0  VBG --> gon
1 0.0  VBG --> comin
1 0.0  VBG --> done
1 0.0  VBG --> put
1 0.0  VBG --> sting
1 0.0  VBG --> strung
501 0.0  VBN --> got
176 0.0  VBN --> seen
174 0.0  VBN --> gone
104 0.0  VBN --> done
93 0.0  VBN --> made
68 0.0  VBN --> broken
66 0.0  VBN --> stuck
65 0.0  VBN --> had
38 0.0  VBN --> hurt
36 0.0  VBN --> left
33 0.0  VBN --> been
33 0.0  VBN --> cut
32 0.0  VBN --> lost
29 0.0  VBN --> put
24 0.0  VBN --> taken
18 0.0  VBN --> come
18 0.0  VBN --> heard
12 0.0  VBN --> gotten
11 0.0  VBN --> born
11 0.0  VBN --> caught
10 0.0  VBN --> eaten
10 0.0  VBN --> torn
7 0.0  VBN --> bought
7 0.0  VBN --> found
7 0.0  VBN --> grown
7 0.0  VBN --> set
7 0.0  VBN --> worn
6 0.0  VBN --> said
6 0.0  VBN --> told
5 0.0  VBN --> brought
5 0.0  VBN --> built
5 0.0  VBN --> forgotten
5 0.0  VBN --> given
5 0.0  VBN --> held
5 0.0  VBN --> hit
5 0.0  VBN --> written
4 0.0  VBN --> known
4 0.0  VBN --> met
4 0.0  VBN --> shrunk
4 0.0  VBN --> thrown
3 0.0  VBN --> burnt
3 0.0  VBN --> kept
3 0.0  VBN --> read
3 0.0  VBN --> run
3 0.0  VBN --> stung
3 0.0  VBN --> thought
3 0.0  VBN --> wound
2 0.0  VBN --> bent
2 0.0  VBN --> bitten
2 0.0  VBN --> blown
2 0.0  VBN --> frozen
2 0.0  VBN --> hung
2 0.0  VBN --> laid
2 0.0  VBN --> shot
2 0.0  VBN --> spit
2 0.0  VBN --> sung
2 0.0  VBN --> understood
1 0.0  VBN --> beat
1 0.0  VBN --> become
1 0.0  VBN --> bit
1 0.0  VBN --> bled
1 0.0  VBN --> clean
1 0.0  VBN --> dead
1 0.0  VBN --> drawn
1 0.0  VBN --> dress
1 0.0  VBN --> drunk
1 0.0  VBN --> felt
1 0.0  VBN --> fit
1 0.0  VBN --> flown
1 0.0  VBN --> hid
1 0.0  VBN --> hidden
1 0.0  VBN --> meant
1 0.0  VBN --> mistaken
1 0.0  VBN --> outgrown
1 0.0  VBN --> ridden
1 0.0  VBN --> sent
1 0.0  VBN --> sewn
1 0.0  VBN --> shown
1 0.0  VBN --> sold
1 0.0  VBN --> stolen
1 0.0  VBN --> sunscreen
1 0.0  VBN --> suppose
1 0.0  VBN --> taught
1 0.0  VBN --> tore
1 0.0  VBN --> went
1067 0.0  VBP --> know
1013 0.0  VBP --> think
771 0.0  VBP --> have
523 0.0  VBP --> go
417 0.0  VBP --> want
366 0.0  VBP --> see
345 0.0  VBP --> like
257 0.0  VBP --> do
181 0.0  VBP --> get
179 0.0  VBP --> guess
176 0.0  VBP --> need
174 0.0  VBP --> put
169 0.0  VBP --> look
165 0.0  VBP --> thank
105 0.0  VBP --> mean
93 0.0  VBP --> say
89 0.0  VBP --> bet
89 0.0  VBP --> eat
86 0.0  VBP --> come
71 0.0  VBP --> make
64 0.0  VBP --> take
62 0.0  VBP --> remember
58 0.0  VBP --> love
56 0.0  VBP --> tell
53 0.0  VBP --> hope
46 0.0  VBP --> play
37 0.0  VBP --> sit
34 0.0  VBP --> call
31 0.0  VBP --> turn
30 0.0  VBP --> wonder
29 0.0  VBP --> keep
28 0.0  VBP --> stay
28 0.0  VBP --> try
26 0.0  VBP --> hate
26 0.0  VBP --> hold
25 0.0  VBP --> hear
25 0.0  VBP --> live
25 0.0  VBP --> push
25 0.0  VBP --> use
23 0.0  VBP --> give
22 0.0  VBP --> got
22 0.0  VBP --> suppose
21 0.0  VBP --> finish
21 0.0  VBP --> talk
20 0.0  VBP --> wish
19 0.0  VBP --> open
18 0.0  VBP --> grow
18 0.0  VBP --> write
17 0.0  VBP --> find
17 0.0  VBP --> let
16 0.0  VBP --> fall
16 0.0  VBP --> leave
16 0.0  VBP --> show
14 0.0  VBP --> fit
14 0.0  VBP --> stand
14 0.0  VBP --> throw
13 0.0  VBP --> break
13 0.0  VBP --> feel
13 0.0  VBP --> pick
13 0.0  VBP --> roll
13 0.0  VBP --> start
12 0.0  VBP --> drink
12 0.0  VBP --> wear
11 0.0  VBP --> miss
11 0.0  VBP --> seem
11 0.0  VBP --> sing
10 0.0  VBP --> sound
10 0.0  VBP --> wash
10 0.0  VBP --> watch
9 0.0  VBP --> cook
9 0.0  VBP --> forget
9 0.0  VBP --> read
9 0.0  VBP --> walk
8 0.0  VBP --> ask
8 0.0  VBP --> blow
8 0.0  VBP --> draw
8 0.0  VBP --> lose
8 0.0  VBP --> move
8 0.0  VBP --> pull
8 0.0  VBP --> run
8 0.0  VBP --> stop
7 0.0  VBP --> catch
7 0.0  VBP --> close
7 0.0  VBP --> cut
7 0.0  VBP --> fold
7 0.0  VBP --> has
7 0.0  VBP --> help
7 0.0  VBP --> hit
7 0.0  VBP --> hurt
7 0.0  VBP --> swim
7 0.0  VBP --> taste
7 0.0  VBP --> work
6 0.0  VBP --> buy
6 0.0  VBP --> laugh
6 0.0  VBP --> mix
6 0.0  VBP --> punch
6 0.0  VBP --> ride
6 0.0  VBP --> smell
6 0.0  VBP --> tickle
5 0.0  VBP --> bring
5 0.0  VBP --> change
5 0.0  VBP --> cheat
5 0.0  VBP --> chew
5 0.0  VBP --> drop
5 0.0  VBP --> learn
5 0.0  VBP --> sleep
5 0.0  VBP --> wait
5 0.0  VBP --> win
4 0.0  VBP --> believe
4 0.0  VBP --> belong
4 0.0  VBP --> bless
4 0.0  VBP --> build
4 0.0  VBP --> crawl
4 0.0  VBP --> dance
4 0.0  VBP --> drive
4 0.0  VBP --> feed
4 0.0  VBP --> fix
4 0.0  VBP --> fly
4 0.0  VBP --> jump
4 0.0  VBP --> promise
4 0.0  VBP --> shave
4 0.0  VBP --> squeeze
4 0.0  VBP --> step
4 0.0  VBP --> swing
4 0.0  VBP --> touch
3 0.0  VBP --> behave
3 0.0  VBP --> bounce
3 0.0  VBP --> clap
3 0.0  VBP --> climb
3 0.0  VBP --> doubt
3 0.0  VBP --> dry
3 0.0  VBP --> dump
3 0.0  VBP --> end
3 0.0  VBP --> kiss
3 0.0  VBP --> knock
3 0.0  VBP --> pour
3 0.0  VBP --> press
3 0.0  VBP --> recognize
3 0.0  VBP --> row
3 0.0  VBP --> sell
3 0.0  VBP --> shut
3 0.0  VBP --> slide
3 0.0  VBP --> spend
3 0.0  VBP --> spit
3 0.0  VBP --> wake
2 0.0  VBP --> bang
2 0.0  VBP --> begin
2 0.0  VBP --> bite
2 0.0  VBP --> carry
2 0.0  VBP --> chase
2 0.0  VBP --> choke
2 0.0  VBP --> chop
2 0.0  VBP --> comb
2 0.0  VBP --> cost
2 0.0  VBP --> cough
2 0.0  VBP --> count
2 0.0  VBP --> cry
2 0.0  VBP --> does
2 0.0  VBP --> dress
2 0.0  VBP --> float
2 0.0  VBP --> hatch
2 0.0  VBP --> hop
2 0.0  VBP --> kick
2 0.0  VBP --> lay
2 0.0  VBP --> light
2 0.0  VBP --> meet
2 0.0  VBP --> offer
2 0.0  VBP --> paint
2 0.0  VBP --> please
2 0.0  VBP --> poke
2 0.0  VBP --> pop
2 0.0  VBP --> refer
2 0.0  VBP --> rip
2 0.0  VBP --> rush
2 0.0  VBP --> screw
2 0.0  VBP --> sharpen
2 0.0  VBP --> shoot
2 0.0  VBP --> spell
2 0.0  VBP --> spray
2 0.0  VBP --> stick
2 0.0  VBP --> stuff
2 0.0  VBP --> swam
2 0.0  VBP --> tear
2 0.0  VBP --> unbuckle
2 0.0  VBP --> understand
2 0.0  VBP --> wind
2 0.0  VBP --> wipe
1 0.0  VBP --> 've
1 0.0  VBP --> act
1 0.0  VBP --> answer
1 0.0  VBP --> assume
1 0.0  VBP --> be
1 0.0  VBP --> beat
1 0.0  VBP --> become
1 0.0  VBP --> blows
1 0.0  VBP --> borrow
1 0.0  VBP --> bowl
1 0.0  VBP --> bribe
1 0.0  VBP --> burp
1 0.0  VBP --> care
1 0.0  VBP --> choose
1 0.0  VBP --> clean
1 0.0  VBP --> color
1 0.0  VBP --> cover
1 0.0  VBP --> crack
1 0.0  VBP --> crunch
1 0.0  VBP --> dash
1 0.0  VBP --> die
